0,500.0,500.0,19.706816364531328,499.88831453444055,499.34275514362815,100,119,64
1,500.0,500.0,21.938837925772287,500.5880399334331,499.68590848287096,66,89,2
2,500.0,500.0,5.685336047075618,500.5343310793357,500.39866620386033,48,56,1
3,500.0,500.0,17.908636447588098,500.63300603571673,499.79084024481114,129,146,102
4,500.0,500.0,11.398386289305243,500.35810342534245,499.4376776892187,64,90,1
5,500.0,500.0,8.576028495670975,500.4857705743421,499.5434133230724,41,38,7
6,500.0,500.0,13.256525751146453,499.76580731169486,500.62417804286025,126,144,95
7,500.0,500.0,21.78383109395781,499.4133910113361,499.68324403894616,129,147,97
8,500.0,500.0,11.743100472363137,500.1877156710237,500.6396931071198,122,141,86
9,500.0,500.0,6.053960824080231,499.5903445214765,500.5259532615738,120,143,67
10,500.0,500.0,24.929124335371203,500.4387199431941,500.5019653931181,59,82,2
11,500.0,500.0,13.391140116311938,500.32052591523086,500.5845575952033,57,75,0
12,500.0,500.0,21.14186720954668,500.6513876125163,500.14191061519404,68,95,0
13,500.0,500.0,10.630651278482803,499.3347771979448,500.0438528000273,66,90,4
14,500.0,500.0,19.719994476644136,499.63275360356977,500.5563942206327,67,92,2
15,500.0,500.0,22.847997965563632,500.54219802605974,499.6121008572046,93,115,41
16,500.0,500.0,6.522337919865587,500.37320108905425,500.55241776905996,100,116,54
17,500.0,500.0,14.099533724395277,499.57385867042484,499.48731294957605,68,95,2
18,500.0,500.0,22.13474658810695,500.6003956043187,499.7102249790626,62,88,0
19,500.0,500.0,18.421257273750093,500.66547279746635,500.0398798229281,126,144,94
20,500.0,500.0,7.09091647999726,500.4641041486242,500.47859354746413,117,131,80
21,500.0,500.0,23.217825380348174,500.49942894303825,499.5583947743741,109,128,72
22,500.0,500.0,18.705433852305944,499.34431045165036,500.1204809554638,103,126,45
23,500.0,500.0,24.797933151393455,499.99632310031046,500.6666565268961,84,113,2
24,500.0,500.0,22.677770851121256,500.6114452299697,499.7343325853784,68,91,10
25,500.0,500.0,15.435645245571749,500.6658903016025,500.03216443184937,56,81,0
26,500.0,500.0,7.447448924347214,499.7896555989925,499.3673866288093,119,138,83
27,500.0,500.0,13.600018609596402,499.41886174868506,500.32668452259486,88,109,41
28,500.0,500.0,18.77572544258527,499.3983992487959,500.2872646525333,102,115,71
29,500.0,500.0,25.210603189933238,499.9617839767963,499.3344295829779,155,174,117
30,500.0,500.0,18.04920970484493,499.73130656451644,500.61012153065803,16,18,0
31,500.0,500.0,27.493643354578687,500.3580986934705,500.5623253241489,63,27,16
32,500.0,500.0,26.77751963321479,499.53625959445753,500.47894601022637,122,140,88
33,500.0,500.0,14.732172624620398,500.15380093539324,500.6486830633804,60,85,2
34,500.0,500.0,14.17682289994087,500.6359336804092,499.7999180203875,73,99,2
35,500.0,500.0,10.701829114318183,500.56664945447636,500.3512162299582,78,105,2
36,500.0,500.0,10.292638849721271,500.1745374279329,500.6434136544207,58,85,1
37,500.0,500.0,6.354096638155438,499.39831979350134,499.71290180503496,116,129,78
38,500.0,500.0,10.47410659048689,499.5507423819996,499.5074433665932,57,82,1
39,500.0,500.0,26.516827533355432,499.97067638127066,499.33397855152475,60,86,0
40,500.0,500.0,15.878377687725655,499.4531994185944,499.61861624494617,69,96,2
41,500.0,500.0,14.914177195346683,499.5627921703459,500.5032829801748,80,99,9
42,500.0,500.0,6.245937306339922,500.0909739681098,500.66043030031244,105,126,54
43,500.0,500.0,23.41362774981907,499.7553974656146,499.37982740739636,110,135,52
44,500.0,500.0,15.318111600162034,500.64837163586697,499.8448914372202,109,126,75
45,500.0,500.0,25.113176943623337,499.45555310567835,499.61526369587995,64,88,2
46,500.0,500.0,19.999332561966007,499.40341804064354,500.2975473243282,30,29,0
47,500.0,500.0,24.520001891529027,500.6620988628051,499.92209274541744,72,103,4
48,500.0,500.0,24.886959062694956,499.3333944667794,499.99097184824507,130,148,100
49,500.0,500.0,13.979700424519702,500.21954173634293,500.62948063548293,62,86,2
50,500.0,500.0,21.801622300555717,499.7541859120169,499.3803066253432,93,116,29
51,500.0,500.0,10.007120663526024,499.3816367914871,499.75085870113105,59,83,0
52,500.0,500.0,12.212910624703774,500.6665597529844,500.01193901779004,66,96,0
53,500.0,500.0,24.612557517110563,499.4160206228572,499.67842181119306,71,97,0
54,500.0,500.0,9.273974102556634,500.54848785761584,499.62104681754545,13,17,2
55,500.0,500.0,26.656710926269056,500.55251665993245,500.3730546674973,69,94,0
56,500.0,500.0,19.24577473763837,500.6598478702625,500.0951064275138,2,14,2
